CUST_ID,BALANCE_CREDIT_RATIO,PURCHASES_CREDIT_RATIO,CASH_ADVANCE_CREDIT_RATIO,SPENDING_CREDIT_RATIO,ACTIVITY_SCORE,PRC_FULL_PAYMENT,CASH_ADVANCE_DOMINANCE,BALANCE_UTILIZATION,PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY,cluster,pseudo_label
C15542,0.344196013427588,0.0,0.6322654414267649,0.6322654414267649,0.5833333333333334,0.0,0.9999999999954812,0.344196013427588,0.0,0.75,0,0
C15543,0.026831491999821128,0.0,0.6063205959959579,0.6063205959959579,0.08838366666666668,1.0,0.9999999999890047,0.026831491999821128,0.0,0.083333,1,1
C15544,0.9075334063303082,0.0,0.07815788299973947,0.07815788299973947,0.361111,0.0,0.9999999999573512,0.9075334063303082,0.0,0.083333,0,0
C15545,0.03638133399985447,0.36840799999852636,0.0,0.36840799999852636,0.5925926666666667,0.777778,0.0,0.03638133399985447,0.888889,0.0,1,1
C15546,0.03853997651153828,0.05383953488359572,0.0,0.05383953488359572,0.6111110000000001,0.0,0.0,0.03853997651153828,0.833333,0.0,0,0
C15547,0.24621891599917928,0.0,0.4723371433317589,0.4723371433317589,0.4166666666666667,0.0,0.999999999992943,0.24621891599917928,0.0,0.25,0,0
C15549,0.017834479599928663,0.16547999999933807,0.0,0.16547999999933807,0.14646466666666666,0.0,0.0,0.017834479599928663,0.166667,0.0,0,0
C15550,0.3390637001049062,0.362899999999618,0.0,0.362899999999618,0.6666666666666666,0.0,0.0,0.3390637001049062,1.0,0.0,0,0
C15551,0.010193180888866239,0.0,0.12598755511083112,0.12598755511083112,0.20454533333333336,0.0,0.9999999999823616,0.010193180888866239,0.0,0.25,0,0
C15552,0.36666614526251456,0.45192982456061065,0.0,0.45192982456061065,0.4166666666666667,0.0,0.0,0.36666614526251456,0.25,0.0,0,0
C15554,0.19100534155534332,0.23508777777751655,0.0,0.23508777777751655,0.6666666666666666,0.0,0.0,0.19100534155534332,1.0,0.0,0,0
C15555,0.7297076049939192,0.0,0.623438055828138,0.623438055828138,0.388889,0.0,0.9999999999866332,0.7297076049939192,0.0,0.166667,0,0
C15556,0.04480435499992532,0.0,0.46563357533255734,0.46563357533255734,0.20707066666666665,1.0,0.9999999999964206,0.04480435499992532,0.0,0.166667,1,1
C15558,0.8955316939970148,0.09417333333301942,0.0,0.09417333333301942,0.4722223333333333,0.083333,0.0,0.8955316939970148,0.416667,0.0,0,0
C15559,0.06633925733289107,0.16581333333222792,0.13261553733244924,0.29842887066467716,0.35101033333333337,0.083333,0.44437904762403885,0.06633925733289107,0.25,0.166667,0,0
C15560,0.6491081618709431,0.639849999996001,0.0,0.639849999996001,0.6363636666666667,0.0,0.0,0.6491081618709431,0.909091,0.0,0,0
C15564,0.8813371806607913,0.0,0.10619481666595872,0.10619481666595872,0.4166666666666667,0.0,0.9999999999372222,0.8813371806607913,0.0,0.25,0,0
C15565,0.07167165399982083,0.0,0.9356781204976609,0.9356781204976609,0.05808066666666667,0.0,0.9999999999973281,0.07167165399982083,0.0,0.083333,0,0
C15567,0.12039805944377557,0.0,0.4504401583308309,0.4504401583308309,0.4166666666666667,0.25,0.9999999999876664,0.12039805944377557,0.0,0.25,0,0
C15568,0.11972324099940139,0.0,0.3490480909982548,0.3490480909982548,0.2954546666666667,0.166667,0.9999999999856753,0.11972324099940139,0.0,0.25,0,0
C15569,0.030620492999897934,0.3131699999989561,0.0,0.3131699999989561,0.6388889999999999,1.0,0.0,0.030620492999897934,0.916667,0.0,1,1
C15570,0.005543328399988914,0.0,0.09602088019980796,0.09602088019980796,0.06666666666666667,0.0,0.9999999999791712,0.005543328399988914,0.0,0.1,0,0
C15571,0.859095039992841,0.902866666659143,1.1188480724906764,2.0217147391498194,0.7777776666666667,0.083333,0.553415400709087,0.859095039992841,1.0,0.333333,0,0
C15572,0.03731007266663113,0.05483047619042397,0.0,0.05483047619042397,0.6111110000000001,0.333333,0.0,0.03731007266663113,0.833333,0.0,0,0
C15573,0.021046602499964925,0.2179199999996368,0.0,0.2179199999996368,0.6666666666666666,0.5,0.0,0.021046602499964925,1.0,0.0,1,1
C15575,0.9277653298654297,0.0,0.4643599341327142,0.4643599341327142,0.388889,0.0,0.9999999999971287,0.9277653298654297,0.0,0.166667,0,0
C15576,0.9942559261650096,0.0,0.06986293649988357,0.06986293649988357,0.5277776666666667,0.0,0.9999999999761437,0.9942559261650096,0.0,0.583333,0,0
C15577,0.6113271347022864,0.36397058823315315,0.0,0.36397058823315315,0.6388889999999999,0.0,0.0,0.6113271347022864,0.916667,0.0,0,0
C15578,0.013444362714266508,0.1557414285712061,0.0,0.1557414285712061,0.6666666666666666,0.916667,0.0,0.013444362714266508,1.0,0.0,1,1
C15579,0.16284353499909532,0.2049499999988614,0.3797424561090015,0.5846924561078629,0.6388889999999999,0.166667,0.6494738424251864,0.16284353499909532,0.75,0.166667,0,0
C15580,0.2451626383330609,0.21620222222198196,0.021637309999975957,0.23783953222195792,0.6944443333333333,0.0,0.09097440529643484,0.2451626383330609,1.0,0.083333,0,0
C15581,0.015821678799936716,0.14155999999943375,0.0,0.14155999999943375,0.348485,0.454545,0.0,0.015821678799936716,0.5,0.0,1,1
C15582,0.13190875666593385,0.7057333333294126,0.24356678499864687,0.9493001183280595,0.46969700000000003,0.0,0.25657511285914486,0.13190875666593385,0.333333,0.166667,0,0
C15583,0.007632142999984736,0.067999999999864,0.0,0.067999999999864,0.348485,1.0,0.0,0.007632142999984736,0.5,0.0,1,1
C15584,0.007148377749982129,0.06457999999983854,0.0,0.06457999999983854,0.5252526666666667,0.166667,0.0,0.007148377749982129,0.666667,0.0,0,0
C15585,1.0307608283804468,0.17574193548273714,0.0,0.17574193548273714,0.6666666666666666,0.0,0.0,1.0307608283804468,1.0,0.0,0,0
C15586,0.6338434055520342,0.0,0.8506537522174965,0.8506537522174965,0.4444443333333334,0.0,0.9999999999934691,0.6338434055520342,0.0,0.333333,0,0
C15587,0.4167929042845235,0.0,0.5026557765699924,0.5026557765699924,0.4444443333333334,0.0,0.999999999994316,0.4167929042845235,0.0,0.333333,0,0
C15589,0.7820751393281196,0.548699999996342,0.6672464319955518,1.2159464319918938,0.5833333333333334,0.0,0.5487465684642444,0.7820751393281196,0.5,0.25,0,0
C15590,0.09593907366634688,0.11999999999960001,0.0,0.11999999999960001,0.361111,0.0,0.0,0.09593907366634688,0.083333,0.0,0,0
C15591,0.002596596666649356,0.12165999999918894,0.0,0.12165999999918894,0.54798,0.0,0.0,0.002596596666649356,0.916667,0.0,0,0
C15592,0.475507478799049,0.0,0.4841181339990318,0.4841181339990318,0.388889,0.0,0.9999999999958689,0.475507478799049,0.0,0.166667,0,0
C15594,0.005012116999991646,0.07699833333320501,0.0,0.07699833333320501,0.26262599999999997,0.666667,0.0,0.005012116999991646,0.333333,0.0,1,1
C15595,0.029692467999802054,0.6111133333292592,0.0,0.6111133333292592,0.32070733333333334,0.416667,0.0,0.029692467999802054,0.416667,0.0,1,1
C15596,0.004724919666658792,0.03916666666660139,0.0,0.03916666666660139,0.23484833333333333,0.272727,0.0,0.004724919666658792,0.25,0.0,0,0
C15597,0.3715182019975232,2.4931866666500455,0.0,2.4931866666500455,0.6111110000000001,0.25,0.0,0.3715182019975232,0.833333,0.0,0,0
C15598,0.5997184434356259,0.07508437499976536,0.6612742053104335,0.7363585803101989,0.8055553333333334,0.0,0.8980328646799477,0.5997184434356259,0.833333,0.583333,0,0
C15600,0.022634623999977364,0.2206739999997793,0.0,0.2206739999997793,0.6666666666666666,0.818182,0.0,0.022634623999977364,1.0,0.0,1,1
C15601,0.3781789844993697,0.04748333333325419,0.0817687301665304,0.12925206349978458,0.5,0.0,0.6326299785969165,0.3781789844993697,0.166667,0.333333,0,0
C15602,0.4905155341625791,0.0,0.030641517499744655,0.030641517499744655,0.388889,0.083333,0.9999999997280378,0.4905155341625791,0.0,0.166667,0,0
C15603,0.34266962764685727,0.20153647058811672,0.033533177235274395,0.23506964782339113,0.7222223333333333,0.0,0.1426520928826341,0.34266962764685727,1.0,0.166667,0,0
C15604,0.9070656031963719,0.0,0.03063616159987746,0.03063616159987746,0.361111,0.0,0.9999999998694354,0.9070656031963719,0.0,0.083333,0,0
C15605,0.5028340253989944,0.01745599999996509,0.3727519663992545,0.39020796639921956,0.411616,0.0,0.9552648805124176,0.5028340253989944,0.083333,0.333333,0,0
C15608,0.10245269066598366,0.12120666666585864,0.0,0.12120666666585864,0.6111110000000001,0.0,0.0,0.10245269066598366,0.833333,0.0,0,0
C15609,0.16715957319933136,0.6940679999972238,0.2599744627989601,0.954042462796184,0.6333333333333333,0.125,0.27249779012552144,0.16715957319933136,0.9,0.1,0,0
C15610,0.3240359103987039,0.5715559999977139,0.0,0.5715559999977139,0.3636363333333333,0.0,0.0,0.3240359103987039,0.181818,0.0,0,0
C15611,0.7512447633208126,0.3234999999946083,0.5762244349903963,0.8997244349850045,0.5,0.0,0.6404454659379413,0.7512447633208126,0.166667,0.333333,0,0
C15612,0.005360433999986599,0.04940499999987649,0.0,0.04940499999987649,0.37878799999999996,1.0,0.0,0.005360433999986599,0.5,0.0,1,1
C15614,0.37954382022641014,0.020872727272679838,0.38201615318094995,0.40288888045362975,0.5833333333333334,0.0,0.9481923471024236,0.37954382022641014,0.166667,0.583333,0,0
C15615,0.95701002099043,0.604799999993952,0.9017547089909825,1.5065547089849345,0.6944443333333333,0.0,0.5985542400863549,0.95701002099043,1.0,0.083333,0,0
C15616,0.041581604833264035,0.0,0.6149196041656418,0.6149196041656418,0.11616166666666668,0.0,0.9999999999972896,0.041581604833264035,0.0,0.166667,0,0
C15617,0.004772837407389731,0.5322777777758064,0.0,0.5322777777758064,0.23232299999999997,0.25,0.0,0.004772837407389731,0.333333,0.0,0,0
C15618,1.0016786033266556,0.17775999999881495,0.0,0.17775999999881495,0.5757576666666666,0.0,0.0,1.0016786033266556,0.727273,0.0,0,0
C15620,0.030815057833281975,0.28114333333286473,0.0,0.28114333333286473,0.23484833333333333,0.0,0.0,0.030815057833281975,0.25,0.0,0,0
C15621,0.4245643387991509,0.05106799999989787,0.2663539167994673,0.3174219167993651,0.6111110000000001,0.0,0.839116339172462,0.4245643387991509,0.333333,0.5,0,0
C15622,0.9144049416590467,0.0,0.03136938416640526,0.03136938416640526,0.388889,0.0,0.9999999997343482,0.9144049416590467,0.0,0.166667,0,0
C15623,0.3817456066539418,0.27666666665744444,0.230760099992308,0.5074267666497524,0.44444466666666665,0.083333,0.4547653280112234,0.3817456066539418,0.166667,0.166667,0,0
C15624,0.09959317133300136,0.40194999999866016,0.0,0.40194999999866016,0.5252526666666667,0.0,0.0,0.09959317133300136,0.666667,0.0,0,0
C15626,0.003535245599985859,0.40146399999839416,0.0,0.40146399999839416,0.34595933333333334,0.0,0.0,0.003535245599985859,0.583333,0.0,0,0
C15627,0.18010227884191568,0.21499999999977368,0.0,0.21499999999977368,0.6111110000000001,0.0,0.0,0.18010227884191568,0.833333,0.0,0,0
C15629,0.46431958485581626,0.8309571428547687,0.29416009771344526,1.125117240568214,0.6944446666666666,0.0,0.2614483958704069,0.46431958485581626,0.916667,0.166667,0,0
C15630,0.05608055265616237,0.0,0.11085710953107679,0.11085710953107679,0.29797999999999997,0.0,0.9999999999859053,0.05608055265616237,0.0,0.166667,0,0
C15631,0.25248118857082746,0.11433809523782301,0.0,0.11433809523782301,0.6666666666666666,0.0,0.0,0.25248118857082746,1.0,0.0,0,0
C15632,1.0478542739895216,0.38399999999616,0.0,0.38399999999616,0.6666666666666666,0.0,0.0,1.0478542739895216,1.0,0.0,0,0
C15633,0.7021671874941487,0.0,0.5663944833286134,0.5663944833286134,0.4141413333333333,0.090909,0.999999999985287,0.7021671874941487,0.0,0.333333,0,0
C15634,0.7813975899973954,0.0,0.5057562343316475,0.5057562343316475,0.4444443333333334,0.0,0.9999999999934093,0.7813975899973954,0.0,0.333333,0,0
C15636,0.14109479959943563,0.7335599999970658,0.0,0.7335599999970658,0.4722223333333333,0.4,0.0,0.14109479959943563,0.416667,0.0,1,1
C15638,0.9102362999949432,0.0,0.021067489444327403,0.021067489444327403,0.361111,0.0,0.9999999997362972,0.9102362999949432,0.0,0.083333,0,0
C15639,0.5703812646628642,0.04741999999968387,0.8953477699940311,0.942767769993715,0.5185186666666667,0.0,0.9497012928153756,0.5703812646628642,0.666667,0.222222,0,0
C15641,0.0012354052499992277,0.012342499999992285,0.0,0.012342499999992285,0.23232299999999997,0.5,0.0,0.0012354052499992277,0.333333,0.0,1,1
C15643,0.8321839571416683,0.03285714285709592,0.27279919785675316,0.3056563407138491,0.4444443333333334,0.0,0.8925029895285853,0.8321839571416683,0.083333,0.25,0,0
C15644,0.3014075083987944,0.6951479999972194,0.3791831875984833,1.0743311875957027,0.5732323333333333,0.083333,0.3529481336622683,0.3014075083987944,1.0,0.083333,0,0
C15645,0.005724926285706107,0.06048142857134217,0.0,0.06048142857134217,0.6666666666666666,0.083333,0.0,0.005724926285706107,1.0,0.0,0,0
C15646,0.19149153424952128,0.3722049999990695,0.0,0.3722049999990695,0.6111110000000001,0.0,0.0,0.19149153424952128,0.833333,0.0,0,0
C15647,0.2731451283155019,0.016842105263140165,0.3258084347364991,0.3426505399996393,0.4444443333333334,0.0,0.9508475741373156,0.2731451283155019,0.083333,0.25,0,0
C15648,0.015275905166641205,0.18500166666635834,0.0,0.18500166666635834,0.17676766666666666,0.0,0.0,0.015275905166641205,0.166667,0.0,0,0
C15650,0.0009374844999953127,0.21665999999891672,0.0,0.21665999999891672,0.45454533333333336,0.0,0.0,0.0009374844999953127,1.0,0.0,0,0
C15651,0.8483729655983032,0.04501599999990997,0.568554381598863,0.6135703815987729,0.6969696666666666,0.0,0.9266327036770166,0.8483729655983032,0.090909,1.0,0,0
C15652,0.2875655009971243,0.4723199999952768,1.7859261359821408,2.2582461359774175,0.5833333333333334,0.333333,0.7908465368418509,0.2875655009971243,0.333333,0.416667,0,0
C15653,0.8622088633832888,0.0,0.9334748603062561,0.9334748603062561,0.5454546666666666,0.0,0.9999999999983519,0.8622088633832888,0.0,0.727273,0,0
C15654,0.06286451454534026,0.5681872727262397,0.0,0.5681872727262397,0.6666666666666666,1.0,0.0,0.06286451454534026,1.0,0.0,1,1
C15655,0.014218135999964455,0.1870899999995323,0.0,0.1870899999995323,0.6666666666666666,1.0,0.0,0.014218135999964455,1.0,0.0,1,1
C15656,0.9422095579811558,0.0,0.1163847059976723,0.1163847059976723,0.4166666666666667,0.0,0.9999999998281561,0.9422095579811558,0.0,0.25,0,0
C15657,0.004343582909075114,0.03233818181806423,0.0,0.03233818181806423,0.08838366666666668,0.0,0.0,0.004343582909075114,0.083333,0.0,0,0
C15658,0.5346162053743317,0.03724999999995344,0.954452636373807,0.9917026363737603,0.5,0.0,0.9624383372243881,0.5346162053743317,0.166667,0.333333,0,0
C15659,0.8842945814955786,0.031849999999840756,0.0,0.031849999999840756,0.361111,0.0,0.0,0.8842945814955786,0.083333,0.0,0,0
C15662,0.4719607199685359,0.0,1.412363906572509,1.412363906572509,0.3636363333333333,0.0,0.9999999999527978,0.4719607199685359,0.0,0.181818,0,0
C15663,0.022576269999924747,0.2898266666657006,0.0,0.2898266666657006,0.6388889999999999,0.75,0.0,0.022576269999924747,0.916667,0.0,1,1
C15664,0.6617747627242646,0.06772727272696488,0.9053838754504302,0.973111148177395,0.411616,0.0,0.9304012980859948,0.6617747627242646,0.083333,0.333333,0,0
C15666,0.07737294074980657,0.0,0.874379989497814,0.874379989497814,0.23484833333333333,0.333333,0.9999999999971408,0.07737294074980657,0.0,0.25,0,0
C15667,0.10591368833315681,0.24687333333292188,0.0,0.24687333333292188,0.6666666666666666,0.181818,0.0,0.10591368833315681,1.0,0.0,0,0
C15668,0.4951015237990098,0.11396999999977207,0.38189410559923626,0.49586410559900834,0.6388889999999999,0.0,0.7701588021507715,0.4951015237990098,0.666667,0.25,0,0
C15669,0.7751495711102497,0.28356666666635155,0.04198393999995335,0.3255506066663049,0.6944443333333333,0.0,0.1289628682610453,0.7751495711102497,1.0,0.083333,0,0
C15670,0.4186163228884237,0.3939511111106733,0.20461730644421708,0.5985684175548904,0.6944443333333333,0.0,0.34184447498864784,0.4186163228884237,1.0,0.083333,0,0
C15671,0.030475774499949208,0.32981166666611694,0.0,0.32981166666611694,0.6666666666666666,0.75,0.0,0.030475774499949208,1.0,0.0,1,1
C15672,0.002428509833329286,0.030083333333283196,0.0,0.030083333333283196,0.32070733333333334,0.363636,0.0,0.002428509833329286,0.416667,0.0,0,0
C15673,0.010035491999899645,0.0,0.13911392699860886,0.13911392699860886,0.361111,0.0,0.9999999999281164,0.010035491999899645,0.0,0.083333,0,0
C15674,0.8615391219971282,0.0,0.1284748396662384,0.1284748396662384,0.43333333333333335,0.0,0.9999999999740545,0.8615391219971282,0.0,0.3,0,0
C15675,0.9643196169975892,0.0,0.3095119789992262,0.3095119789992262,0.4814813333333334,0.0,0.9999999999919229,0.9643196169975892,0.0,0.444444,0,0
C15676,0.20783431888773427,0.7129777777738168,0.0,0.7129777777738168,0.6666666666666666,0.083333,0.0,0.20783431888773427,1.0,0.0,0,0
C15677,0.5654341273314486,0.0,0.5260532889982465,0.5260532889982465,0.5555556666666667,0.0,0.9999999999936636,0.5654341273314486,0.0,0.666667,0,0
C15680,0.12245744636307974,1.19543636363093,0.0,1.19543636363093,0.5833333333333334,0.416667,0.0,0.12245744636307974,0.75,0.0,1,1
C15681,0.5897932035988205,0.8259939999983481,0.09032443799981935,0.9163184379981675,0.75,0.0,0.09857319710487245,0.5897932035988205,1.0,0.25,0,0
C15682,0.04338096266652206,0.0,0.14507611766618309,0.14507611766618309,0.239899,0.166667,0.9999999999770235,0.04338096266652206,0.0,0.083333,0,0
C15683,0.4490268889955097,0.313199999996868,0.0,0.313199999996868,0.6666666666666666,0.0,0.0,0.4490268889955097,1.0,0.0,0,0
C15684,0.42604879716595656,0.0,0.03772822699993712,0.03772822699993712,0.388889,0.0,0.9999999999558243,0.42604879716595656,0.0,0.166667,0,0
C15685,0.4664513395377439,0.30778461538414187,0.0,0.30778461538414187,0.388889,0.0,0.0,0.4664513395377439,0.166667,0.0,0,0
C15686,0.01079280999995683,0.09503999999961985,0.0,0.09503999999961985,0.11616166666666668,0.0,0.0,0.01079280999995683,0.166667,0.0,0,0
C15688,0.8236142711967056,0.0,0.1551030587993796,0.1551030587993796,0.361111,0.0,0.9999999999742106,0.8236142711967056,0.0,0.083333,0,0
C15689,0.004342153285708083,0.07320999999989541,0.0,0.07320999999989541,0.6666666666666666,1.0,0.0,0.004342153285708083,1.0,0.0,1,1
C15690,0.028520688124910876,0.21924687499931486,0.0,0.21924687499931486,0.4141413333333333,0.1,0.0,0.028520688124910876,0.333333,0.0,0,0
C15691,0.051115917999659234,0.2739333333315071,0.0,0.2739333333315071,0.48148166666666664,0.0,0.0,0.051115917999659234,0.666667,0.0,0,0
C15692,0.026743210799964345,0.09011999999987984,0.0,0.09011999999987984,0.4722223333333333,0.083333,0.0,0.026743210799964345,0.416667,0.0,0,0
C15693,0.0,0.12980740740692664,0.0,0.12980740740692664,0.138889,0.0,0.0,0.0,0.416667,0.0,0,0
C15695,0.25328387839898686,0.6500039999974,0.0,0.6500039999974,0.6666666666666666,0.0,0.0,0.25328387839898686,1.0,0.0,0,0
C15696,0.0040456527692245454,0.06415384615374746,0.0,0.06415384615374746,0.5151516666666667,0.111111,0.0,0.0040456527692245454,1.0,0.0,0,0
C15697,0.0033455227999933087,0.0255999999999488,0.0,0.0255999999999488,0.2929293333333333,1.0,0.0,0.0033455227999933087,0.333333,0.0,1,1
C15698,0.8827157919911728,0.1199999999988,0.3229358619967706,0.4429358619955706,0.75,0.0,0.7290804147908646,0.8827157919911728,1.0,0.25,0,0
C15699,0.3850193634990375,0.0,0.8725825992478186,0.8725825992478186,0.5277776666666667,0.0,0.999999999997135,0.3850193634990375,0.0,0.583333,0,0
C15702,0.059274177666469086,0.0,0.07086580799976377,0.07086580799976377,0.3636363333333333,0.0,0.9999999999529627,0.059274177666469086,0.0,0.090909,0,0
C15704,0.3080569326656398,0.5545899999981514,1.2394254456625353,1.7940154456606865,0.7777776666666667,0.2,0.6908666526021943,0.3080569326656398,0.833333,0.5,0,0
C15705,0.41696049166435023,0.7693277777735038,0.0,0.7693277777735038,0.6666666666666666,0.0,0.0,0.41696049166435023,1.0,0.0,0,0
C15706,0.23371189699922096,0.3346799999988844,0.060624744666464586,0.39530474466534893,0.5,0.0,0.15336204658326616,0.23371189699922096,0.416667,0.083333,0,0
C15707,0.01464051533323573,0.11696666666588688,0.0,0.11696666666588688,0.6666666666666666,0.777778,0.0,0.01464051533323573,1.0,0.0,1,1
C15708,0.9799355233251673,0.012266666666564447,0.06604347166611631,0.07831013833268076,0.4444443333333334,0.0,0.8433578724956327,0.9799355233251673,0.083333,0.25,0,0
C15709,0.7095610998450623,0.0,0.3477881624610034,0.3477881624610034,0.4166666666666667,0.0,0.9999999999955765,0.7095610998450623,0.0,0.25,0,0
C15710,0.002214274111108651,0.0345155555555172,0.0,0.0345155555555172,0.46464666666666665,0.714286,0.0,0.002214274111108651,0.666667,0.0,1,1
C15711,0.0052314607999895376,0.06368199999987265,0.0,0.06368199999987265,0.5227273333333333,0.0,0.0,0.0052314607999895376,0.75,0.0,0,0
C15713,0.5314428786648951,0.0,0.960203187663466,0.960203187663466,0.4444443333333334,0.0,0.9999999999965286,0.5314428786648951,0.0,0.333333,0,0
C15714,0.018525264499907372,0.1835849999990821,0.0,0.1835849999990821,0.6666666666666666,0.636364,0.0,0.018525264499907372,1.0,0.0,1,1
C15715,0.5628203406629145,0.4099999999972667,0.0,0.4099999999972667,0.5555556666666667,0.0,0.0,0.5628203406629145,0.666667,0.0,0,0
C15716,0.8187801206612082,0.5452933333296981,0.0,0.5452933333296981,0.5555556666666667,0.0,0.0,0.8187801206612082,0.666667,0.0,0,0
C15717,0.8638498984956808,0.0,0.20703625349896482,0.20703625349896482,0.39393933333333336,0.0,0.9999999999758497,0.8638498984956808,0.0,0.181818,0,0
C15718,0.2375882161813862,0.0,0.04661120599991525,0.04661120599991525,0.4166666666666667,0.0,0.9999999999609925,0.2375882161813862,0.0,0.25,0,0
C15719,0.8636821211652272,0.5305716666657824,0.07422292799987629,0.6047945946656587,0.7222223333333333,0.0,0.1227241920716959,0.8636821211652272,1.0,0.166667,0,0
C15720,0.42031844333099827,0.587022222218961,0.3044819127760862,0.8915041349950474,0.5833333333333334,0.083333,0.3415372972733103,0.42031844333099827,0.5,0.25,0,0
C15721,0.959731606661335,0.3469222222202949,0.0,0.3469222222202949,0.4444443333333334,0.0,0.0,0.959731606661335,0.333333,0.0,0,0
C15722,0.18017553024977478,0.0,0.9141504906238573,0.9141504906238573,0.26666666666666666,0.0,0.9999999999986326,0.18017553024977478,0.0,0.4,0,0
C15723,0.2582058352493545,0.38501499999903743,0.0,0.38501499999903743,0.6666666666666666,0.181818,0.0,0.2582058352493545,1.0,0.0,0,0
C15725,0.6409701531974361,0.0,0.7081129091971676,0.7081129091971676,0.5277776666666667,0.0,0.9999999999943513,0.6409701531974361,0.0,0.583333,0,0
C15726,0.0028063746153792184,0.030519230769172078,0.0,0.030519230769172078,0.6666666666666666,0.7,0.0,0.0028063746153792184,1.0,0.0,1,1
C15728,0.8669048154978328,0.1171224999997072,0.6232951667484418,0.740417666748149,0.7777776666666667,0.0,0.8418156329032453,0.8669048154978328,0.833333,0.5,0,0
C15729,0.03547339166660755,0.32407999999945986,0.0,0.32407999999945986,0.6666666666666666,0.416667,0.0,0.03547339166660755,1.0,0.0,1,1
C15730,0.12914971266623618,0.08456666666638478,0.0,0.08456666666638478,0.4722223333333333,0.0,0.0,0.12914971266623618,0.416667,0.0,0,0
C15732,0.27600443399908,0.04215999999985947,0.0,0.04215999999985947,0.4166666666666667,0.0,0.0,0.27600443399908,0.25,0.0,0,0
C15733,0.5894424999960705,0.5490133333296733,0.0,0.5490133333296733,0.6666666666666666,0.0,0.0,0.5894424999960705,1.0,0.0,0,0
C15734,0.02372888366658757,0.49999999999833333,0.0,0.49999999999833333,0.5757576666666666,0.636364,0.0,0.02372888366658757,1.0,0.0,1,1
C15735,0.9727124708252276,0.41659999999652836,0.0,0.41659999999652836,0.6666666666666666,0.0,0.0,0.9727124708252276,1.0,0.0,0,0
C15737,0.29860702559970137,0.017889999999982108,0.19482118379980515,0.21271118379978726,0.5833333333333334,0.0,0.9158953484188362,0.29860702559970137,0.333333,0.416667,0,0
C15738,0.01485559879997029,0.1591139999996818,0.0,0.1591139999996818,0.6666666666666666,1.0,0.0,0.01485559879997029,1.0,0.0,1,1
C15739,0.022634969428506756,0.2842742857134735,0.0,0.2842742857134735,0.6388889999999999,0.9,0.0,0.022634969428506756,0.916667,0.0,1,1
C15740,0.831656358326403,0.7935749999933869,0.2291246041647573,1.0226996041581442,0.6944443333333333,0.0,0.22403900737939453,0.831656358326403,1.0,0.083333,0,0
C15742,0.24846403433305722,0.12382555555541797,0.0,0.12382555555541797,0.6666666666666666,0.0,0.0,0.24846403433305722,1.0,0.0,0,0
C15743,0.8377532505690349,0.0,0.5332771468556192,0.5332771468556192,0.5277776666666667,0.0,0.9999999999946424,0.8377532505690349,0.0,0.583333,0,0
C15744,0.2803536999937699,0.32199999999284445,0.0,0.32199999999284445,0.4166666666666667,0.333333,0.0,0.2803536999937699,0.25,0.0,0,0
C15745,0.3705644026908825,0.2771423076912418,0.0,0.2771423076912418,0.6666666666666666,0.0,0.0,0.3705644026908825,1.0,0.0,0,0
C15746,0.6410220799935897,0.0,0.18032149399819677,0.18032149399819677,0.4166666666666667,0.0,0.9999999999445435,0.6410220799935897,0.0,0.25,0,0
C15747,0.9098116655141041,0.0,0.09037337999968838,0.09037337999968838,0.388889,0.0,0.9999999999618441,0.9098116655141041,0.0,0.166667,0,0
C15748,0.9336160946635547,0.0,0.07678196366641073,0.07678196366641073,0.388889,0.0,0.999999999956587,0.9336160946635547,0.0,0.166667,0,0
C15750,0.10827723733297241,0.0,0.42743821133190857,0.42743821133190857,0.14898966666666666,0.0,0.9999999999922017,0.10827723733297241,0.0,0.083333,0,0
C15751,0.14400667899855993,0.0456499999995435,0.0,0.0456499999995435,0.361111,0.0,0.0,0.14400667899855993,0.083333,0.0,0,0
C15752,0.6951871627972193,0.0995999999996016,0.6677546795973289,0.7673546795969306,0.5,0.166667,0.8702034370137687,0.6951871627972193,0.083333,0.416667,0,0
C15753,0.03802039242851711,0.3013099999995696,0.0,0.3013099999995696,0.6666666666666666,1.0,0.0,0.03802039242851711,1.0,0.0,1,1
C15754,0.8791271328869353,0.018222222222181728,0.4695690157767343,0.48779123799891605,0.4722223333333333,0.0,0.9626433998710706,0.8791271328869353,0.166667,0.25,0,0
C15756,0.9104399159969652,0.0,0.13694570699954353,0.13694570699954353,0.4166666666666667,0.0,0.9999999999756595,0.9104399159969652,0.0,0.25,0,0
C15757,0.9853795386600976,0.0,0.02498914533316674,0.02498914533316674,0.361111,0.0,0.9999999997332175,0.9853795386600976,0.0,0.083333,0,0
C15759,0.05932523999940675,0.5276299999947237,0.0,0.5276299999947237,0.6666666666666666,0.875,0.0,0.05932523999940675,1.0,0.0,1,1
C15760,0.0004532016666659113,0.0,0.06095495449989841,0.06095495449989841,0.08838366666666668,0.090909,0.9999999999726574,0.0004532016666659113,0.0,0.083333,0,0
C15761,0.1453793919985462,0.0,0.07901093599920989,0.07901093599920989,0.29797999999999997,0.125,0.9999999998734354,0.1453793919985462,0.0,0.166667,0,0
C15762,0.06083818116661596,0.06521666666661231,0.0,0.06521666666661231,0.6666666666666666,0.0,0.0,0.06083818116661596,1.0,0.0,0,0
